"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UHM18.35741__k141_86125_18",2216.20667923697,-2.43911029649363,1.38389342300667,-1.76249865484178,0.0779850834557382,0.807569679332565
"UHM18.35741__k141_86125_50",2586.07250582782,-2.39901859291031,1.4225455211097,-1.68642659043971,0.0917136634408359,0.807569679332565
"UHM18.35741__k141_131328_19",736.665458005964,-2.06689039944342,1.73473680382677,-1.19147204053314,0.23346832642999,0.807569679332565
"UHM18.35741__k141_131328_83",1575.11503985575,-2.03701510694226,1.4994943566209,-1.35846800486309,0.174315228316775,0.807569679332565
"UHM18.35741__k141_45935_100",2284.03672202515,-2.04931975347055,1.3093615644883,-1.56512899801777,0.117552665478753,0.807569679332565
"UHM18.35741__k141_45935_132",791.590019826516,-2.10324713395949,1.23324842132774,-1.7054529303148,0.0881099838244278,0.807569679332565
"UHM18.35741__k141_873_10",978.434971021775,-2.04497209213408,1.49630106234034,-1.36668491629323,0.171724087750714,0.807569679332565
"UHM18.35741__k141_59221_27",713.298264536388,-2.0404618154014,1.55707461037703,-1.3104457562938,0.190045083148507,0.807569679332565
"UHM18.35741__k141_95619_23",1694.92655278475,-2.38533233228189,1.42254615044819,-1.67680488364498,0.093580642456415,0.807569679332565
"UHM18.35741__k141_105104_17",1317.54684639113,-2.10413519312287,1.54115205194827,-1.36530019245206,0.172158718532562,0.807569679332565
"UHM18.35741__k141_95881_1",1929.73964043004,-2.02744107230321,1.46357313191989,-1.38526803210964,0.165970524903232,0.807569679332565
"UHM18.35741__k141_2389_23",1630.34802039172,-2.03970227354505,1.35220728365077,-1.50842426172867,0.13144597740789,0.807569679332565
"UHM18.35741__k141_33195_5",1633.6620536812,-2.02985742512159,1.25259944460238,-1.62051598686916,0.105121482977273,0.807569679332565
"UHM18.35741__k141_33195_37",1010.45406411456,-2.04609728439563,1.14068247148692,-1.79374833535267,0.072853346601122,0.807569679332565
"UHM18.35741__k141_128425_53",482.628740463308,-2.01015529104401,1.65310627215235,-1.21598673050027,0.223989976904171,0.807569679332565
"UHM18.35741__k141_128425_85",1417.86734780058,-2.00508338049425,1.49691054108604,-1.33948110154901,0.180414102717911,0.807569679332565
"UHM18.35741__k141_83437_42",1337.28842311345,-2.04788877540832,1.46693748879623,-1.39603002244413,0.162705454555154,0.807569679332565
"UHM18.35741__k141_51484_4",1780.61176176263,-2.01479949350651,1.43178804995653,-1.40719116461943,0.159370710861989,0.807569679332565
"UHM18.35741__k141_3365_21",1849.08328562334,-2.03752407695605,1.43095710784649,-1.42388899414491,0.154478608253473,0.807569679332565
"UHM18.35741__k141_97761_79",3582.30598570825,-2.04027740945034,1.22822032690599,-1.66116564329301,0.0966801836595367,0.807569679332565
"UHM18.35741__k141_51984_56",620.990315345886,-2.0037466843827,1.72278437436197,-1.16308617271084,0.244794541617124,0.807569679332565
"UHM18.35741__k141_4082_49",1339.58410713846,-2.0098571703023,1.49014864011176,-1.34876287921959,0.177413141425236,0.807569679332565
"UHM18.35741__k141_7696_33",2109.83185430927,-2.0125154852365,1.08693194452353,-1.85155611202384,0.0640895901694514,0.807569679332565
"UHM18.35741__k141_25044_24",2057.97618476078,-2.0561309074295,1.34686917902982,-1.52660031088585,0.126860429684143,0.807569679332565
"UHM18.35741__k141_25044_56",2332.83361049619,-2.01457099733858,1.42251588272608,-1.41620281488731,0.156716131987745,0.807569679332565
"UHM18.35741__k141_25044_184",711.391870367951,-2.02665630572096,1.57780518189694,-1.28447816560241,0.198974698552238,0.807569679332565
"UHM18.35741__k141_34877_30",1045.34982575534,-2.04532952259254,1.35253567890108,-1.51221853478523,0.130478277360048,0.807569679332565
"UHM18.35741__k141_71516_21",1783.8657999439,-2.35035297599836,1.48698794714548,-1.58061333349087,0.113966475261811,0.807569679332565
"UHM18.35741__k141_139427_4",612.47839585576,-2.1747869417577,1.60253803004326,-1.35708913048322,0.174752891739332,0.807569679332565
"UHM18.35741__k141_131049_12",1531.91584838153,-2.04159438069459,1.38820550015929,-1.47067158317723,0.141379954766287,0.807569679332565
"UHM18.35741__k141_44881_3",271.290885297779,-2.5716176697801,1.24251269019621,-2.06969127162316,0.0384812646469487,0.64150291906441
"UHM18.35741__k141_94525_15",2804.8135066988,-2.01863375669046,1.14526187781404,-1.76259578337089,0.0779686887667165,0.807569679332565
"UHM18.35741__k141_139778_26",1123.09922928828,-2.41983106286783,1.49902274804248,-1.61427240915977,0.106468351984825,0.807569679332565
"UHM18.35741__k141_9036_4",1392.51291259109,-2.39619152392746,1.37538968697302,-1.74219099257683,0.0814750295968417,0.807569679332565
"UHM18.35741__k141_54151_242",545.614138669762,-2.30314874307202,0.584717919808552,-3.93890569289566,8.18540941834334e-05,0.0377016678812827
"UHM18.35742__k141_206596_57",1735.5693622971,-2.08906286568222,1.48711492500316,-1.40477567036575,0.160087995972151,0.807569679332565
"UHM18.35742__k141_20998_14",2754.64043930106,-2.04926769759596,1.41902232501347,-1.44414056176072,0.148699440349414,0.807569679332565
"UHM18.35742__k141_20998_46",751.290731767152,-2.08567493821842,1.55098719766362,-1.34474026694756,0.178709126143893,0.807569679332565
"UHM18.35742__k141_41623_32",2763.11119617584,-2.0519709616333,1.33274838383293,-1.53965368596578,0.123644791739469,0.807569679332565
"UHM18.35742__k141_97184_65",2316.55868480544,-2.00810425959571,1.36458336630756,-1.47158781880029,0.141132216960657,0.807569679332565
"UHM18.35742__k141_63019_19",1051.27673675578,-2.02590508524276,1.50761231056265,-1.34378385679717,0.179018291195309,0.807569679332565
"UHM18.35742__k141_63019_51",2195.81161619037,-2.06629001080237,1.38830647923662,-1.48835292617704,0.136657844006124,0.807569679332565
"UHM18.35742__k141_91114_19",1592.50935804194,-2.04866155289291,1.55807483680241,-1.31486723519476,0.188554526065148,0.807569679332565
"UHM18.35742__k141_98247_18",2919.90252305868,-2.03365631685028,1.33872759967118,-1.51909642958716,0.128738225322153,0.807569679332565
"UHM18.35742__k141_8743_9",1216.61880652099,-2.02032773463253,1.47516210589024,-1.36956320025133,0.17082329358865,0.807569679332565
"UHM18.35742__k141_42800_29",3276.100393344,-2.0211063484511,1.38818883486535,-1.45593041644593,0.145411856303061,0.807569679332565
"UHM18.35742__k141_42800_61",1055.8980272232,-2.02031578455659,1.31496757600372,-1.53639969640656,0.124440381182405,0.807569679332565
"UHM18.35742__k141_42800_125",1773.98874858992,-2.03888651933177,1.52985739999895,-1.33272978209157,0.182620496089043,0.807569679332565
"UHM18.35742__k141_159684_33",1834.15687049391,-2.01167373086463,1.53505939023256,-1.31048592886029,0.190031501321872,0.807569679332565
"UHM18.35742__k141_98935_24",561.574519517829,-2.01912800913993,1.66993083206704,-1.20910876688267,0.226621061553052,0.807569679332565
"UHM18.35742__k141_16440_55",533.310661996134,-2.04938996571744,1.66154873985615,-1.23342151605789,0.21741854165005,0.807569679332565
"UHM18.35742__k141_16440_87",1182.69075212543,-2.03710811703298,1.17320898698431,-1.73635570442509,0.0825009593502255,0.807569679332565
"UHM18.35742__k141_100004_24",1531.27839568472,-2.39798363419237,1.2809014221785,-1.87210630940982,0.0611918972856589,0.807569679332565
"UHM18.35742__k141_50762_19",761.586822364207,-2.06520660924421,1.70280081266647,-1.21282923632755,0.225195115043956,0.807569679332565
"UHM18.35742__k141_148378_66",530.897368232552,-2.07289213591544,1.63096940542773,-1.27095709399394,0.203743913086667,0.807569679332565
"UHM18.35742__k141_161440_11",537.894243180151,-2.3287105321875,1.5902784607358,-1.46434136516572,0.143100700261049,0.807569679332565
"UHM18.35742__k141_183833_29",1578.26366919837,-2.03701417029137,1.41434652362476,-1.44025112394012,0.149796363946308,0.807569679332565
"UHM18.35742__k141_6086_14",1264.20243253017,-2.06582270819445,1.43095400019289,-1.44366814580761,0.148832345885398,0.807569679332565
"UHM18.35742__k141_142773_8",952.667711747624,-2.04682255395795,1.34473654116193,-1.52209930444024,0.127984200267117,0.807569679332565
"UHM18.35742__k141_74829_3",532.700492306744,-2.03637900879484,1.6215862131547,-1.25579447597373,0.209190494937378,0.807569679332565
"UHM18.35742__k141_74829_35",1066.3536207059,-2.04541781368274,1.49505928429643,-1.3681181978314,0.171275081374357,0.807569679332565
"UHM18.35742__k141_205845_6",3502.4082926298,-2.00441887257143,1.32050407216565,-1.51791949364015,0.129034695073217,0.807569679332565
"UHM20.10828__k141_105106_79",777.757237260542,-2.33983606495624,1.28291818063365,-1.8238388856572,0.068176433200217,0.807569679332565
"UHM20.35743__k141_87951_35",248.3921948192,-2.14693059279375,0.552423909377344,-3.88638246163825,0.000101749157258557,0.0441015110029906
"UHM20.35743__k141_21732_31",513.81177005965,-2.54240193499794,0.606559974095024,-4.19150956802112,2.77104499576892e-05,0.0177062518440648
"UHM20.35743__k141_105989_70",311.499445934113,-2.10187504350485,1.11926753211871,-1.87790227375409,0.0603945352900354,0.807569679332565
"UHM20.35744__k141_136046_60",294.927275952293,-2.57896135135418,0.601221768930569,-4.28953421953024,1.79048225766013e-05,0.0125284270557592
"UHM22.35746__k141_40964_3",345.29260253789,-3.48270139674972,0.707581777340678,-4.92197723044656,8.5674184021199e-07,0.00113723108674264
"UHM22.35747__k141_45082_5",339.250328346741,-2.35823743576092,0.600428154972701,-3.92759302879149,8.58002371361957e-05,0.0391881050829636
"UHM22.35747__k141_54051_2",278.06867200365,-2.2820081648766,0.594012081855814,-3.84168644810582,0.000122191866440093,0.0488974741120879
"UHM22.35747__k141_106526_66",196.261780031681,-2.62878336580424,0.61029232205272,-4.30741674245928,1.65172235801382e-05,0.0117914932336427
"UHM22.35747__k141_35702_49",301.99571995007,-2.36244042136075,0.632439194802883,-3.73544277580245,0.00018738518869202,0.0644491252427252
"UHM22.35747__k141_31716_3",451.468726327463,-2.34910605379808,0.605701083694646,-3.87832565771393,0.000105177861466823,0.0446758743259552
"UHM27.10829__k141_46583_2",1162.10660689655,-2.05564258800581,1.48008189258965,-1.38887084444302,0.164872027687784,0.807569679332565
"UHM27.10829__k141_75768_1",675.406940646861,-2.05653737227042,1.49456687803058,-1.37600893108267,0.168818868235797,0.807569679332565
"UHM27.10829__k141_75768_33",638.424324553445,-2.05810891441245,1.64371894183989,-1.25210512699252,0.210531559749462,0.807569679332565
"UHM27.10829__k141_134813_14",1751.52057624757,-2.45062787330842,1.42266702963426,-1.72255898412043,0.0849683075988397,0.807569679332565
"UHM27.10829__k141_134813_46",1063.04838906098,-2.50614373301444,1.15727728691166,-2.16555164553726,0.0303454648221952,0.548847833306355
"UHM27.10829__k141_18508_113",3113.58673022974,-2.06673873809391,1.36390647414343,-1.5153082541029,0.129694358998743,0.807569679332565
"UHM27.10829__k141_164117_60",2858.63766950137,-2.03509071240133,1.21092427425535,-1.68060939537511,0.0928388096774196,0.807569679332565
"UHM27.10829__k141_146933_85",652.403664088359,-2.02406511819801,1.51550608786558,-1.33557043050133,0.181689720435205,0.807569679332565
"UHM27.10829__k141_169240_3",618.91846935265,-2.03690111063976,1.44824580191883,-1.4064609114979,0.159587303887522,0.807569679332565
"UHM27.10829__k141_164687_40",1926.65169155546,-2.0869820908838,1.35297352739332,-1.54251509628916,0.122948472335743,0.807569679332565
"UHM27.10829__k141_36700_13",2736.2586578338,-2.01290600059388,1.25976830425653,-1.597838264221,0.110078976406496,0.807569679332565
"UHM27.10829__k141_8630_15",2076.08868253212,-2.01953430363358,1.43125455858164,-1.41102384025586,0.158237584581301,0.807569679332565
"UHM27.10829__k141_8630_47",1219.79779430098,-2.0189777800909,1.2890224583747,-1.5662859610969,0.117281686136979,0.807569679332565
"UHM27.10829__k141_89474_19",9790.51285725263,-2.03811942727355,1.10920039102974,-1.83746728161666,0.0661409422532978,0.807569679332565
"UHM27.10829__k141_124928_48",1154.90506075745,-2.00359616434684,1.38299400060321,-1.4487381459883,0.147410723278685,0.807569679332565
"UHM27.10829__k141_96805_27",1209.05088773032,-2.03356368536713,1.5772394587096,-1.28931829224642,0.197287454181148,0.807569679332565
"UHM27.10829__k141_9500_7",1916.14833865108,-2.00768838068372,1.36105092286413,-1.47510159021739,0.14018523299823,0.807569679332565
"UHM27.10829__k141_106581_72",1329.91813367334,-2.06027121116913,1.43264127694338,-1.43809287385941,0.150407704306601,0.807569679332565
"UHM27.10829__k141_106581_136",1213.19151816684,-2.05061739563694,1.22341931349043,-1.67613619715264,0.093711518059024,0.807569679332565
"UHM27.10829__k141_14561_2",350.631710928071,-2.03678945315243,1.54367745861447,-1.31943978438381,0.187022128626759,0.807569679332565
"UHM27.10829__k141_85924_25",1008.8008244767,-2.4442546852165,1.10861365600008,-2.20478493295442,0.0274691898272977,0.516748798334543
"UHM27.10829__k141_5600_5",3514.53275856623,-2.02404413917225,1.3129307214521,-1.54162295550039,0.123165243923417,0.807569679332565
"UHM27.10829__k141_98594_6",1816.77358348751,-2.37437808343769,1.28106470427098,-1.8534411849157,0.0638191488463339,0.807569679332565
"UHM27.10829__k141_98594_38",1674.34608098842,-2.38236483648362,1.31420360461237,-1.81278215043879,0.0698654280509908,0.807569679332565
"UHM27.10829__k141_121690_31",1659.61712390242,-2.30672214918593,1.25580689401613,-1.83684462967783,0.0662328352995486,0.807569679332565
"UHM27.10829__k141_185103_44",967.09085446004,-2.03162266560603,1.43941631129414,-1.41142117792139,0.158120462053747,0.807569679332565
"UHM27.10829__k141_102888_20",1131.89294159373,-2.02997197203561,1.62354328939776,-1.25033436760939,0.211177428981951,0.807569679332565
"UHM27.10829__k141_102888_116",1074.25417405767,-2.07277117963757,1.53229367708393,-1.35272448789466,0.176143664290143,0.807569679332565
"UHM36.10832__k141_120326_2",396.226087982259,-2.44904690970238,1.44681635143854,-1.6927144258961,0.090509838018263,0.807569679332565
"UHM36.10832__k141_18244_2",809.902223707562,-2.05016388035583,1.48476280404732,-1.3808022902832,0.167339759123635,0.807569679332565
"UHM36.10832__k141_18244_66",1067.01855927225,-2.00822899913284,1.55286751952089,-1.29323910371468,0.195928375028867,0.807569679332565
"UHM36.10832__k141_36495_11",1051.30303420528,-2.03231847841145,1.51009934769808,-1.34581773146874,0.178361305558321,0.807569679332565
"UHM36.10832__k141_36495_43",498.004620495399,-2.00505620300216,1.65600282839716,-1.21078066330529,0.225979477989618,0.807569679332565
"UHM36.10832__k141_36495_75",1667.13063839162,-2.05559769645813,1.35403700814961,-1.51812519457444,0.128982840866194,0.807569679332565
"UHM36.10832__k141_156853_37",725.566672661423,-2.11909227955658,1.47869084459523,-1.43308676543314,0.151833043109785,0.807569679332565
"UHM36.10832__k141_90781_9",581.905992106776,-2.19534506260449,1.5374826936735,-1.42788277984395,0.153325600886746,0.807569679332565
"UHM36.10832__k141_181497_59",1307.97377071809,-2.00909155591188,1.46022637892398,-1.37587677151289,0.168859787842818,0.807569679332565
"UHM36.10832__k141_127096_52",669.612078636325,-2.13027515338076,1.54895904927882,-1.37529468863144,0.169040102506302,0.807569679332565
"UHM36.10832__k141_127096_84",915.297935800042,-2.13506132419107,1.57789473186644,-1.35310758130587,0.176021264016339,0.807569679332565
"UHM36.10832__k141_6939_97",955.015364572255,-2.04051529575952,1.35576484836298,-1.50506579236314,0.132307162590028,0.807569679332565
"UHM36.10832__k141_79161_11",1133.51392636013,-2.29881752285325,1.28914525869722,-1.78321062529167,0.0745520234978827,0.807569679332565
"UHM36.10832__k141_79161_43",852.27622291703,-2.45652690088824,1.38688935920729,-1.77124936793252,0.0765192430637636,0.807569679332565
"UHM36.10832__k141_79379_9",4503.98340229795,-2.03241792756022,1.25855548839377,-1.61488146236134,0.106336367423744,0.807569679332565
"UHM36.10832__k141_187216_108",810.676620093943,-2.05366988742372,1.38955519930666,-1.47793329005457,0.139425634785808,0.807569679332565
"UHM36.10832__k141_187216_236",1070.31404974949,-2.07998525352304,1.55600354486227,-1.33674840291392,0.181304776521718,0.807569679332565
"UHM36.10832__k141_32022_121",6800.25083492236,-2.01272545021278,1.11658684793202,-1.80256954838798,0.0714558430162462,0.807569679332565
"UHM36.10832__k141_32022_153",3123.6375742126,-2.05073869144483,1.18099750360412,-1.73644625427782,0.0824849597293694,0.807569679332565
"UHM36.10832__k141_37961_52",1092.83939615633,-2.46439660760539,1.43759896748216,-1.71424483694613,0.0864837694605222,0.807569679332565
